human_name,zebrafish_name
MPZL1,mpzl1l
RCSD1,dub
RCSD1,zgc:153184
PITPNM2,PITPNM2
NBR1,nbr1b
NBR1,nbr1a
TMPRSS7,CR352265.3
SP5,SP5 (1 of many)
SP5,sp5a
USP30,usp30
USP30,CABZ01011209.1
FBXO43,fbxo43
POU2F1,pou2f1b
POU2F1,CABZ01080371.1
E2F5,e2f5
ZNF304,CABZ01079241.1
ZNF304,zfx
S100A10,s100s
S100A10,s100a10a
S100A10,s100t
CYP8B1,cyp8b3
CYP8B1,cyp8b1
CYP8B1,cyp8b2
AL583836.1,cyp2x8
AL583836.1,cyp2x6
AL583836.1,cyp2x7
AL583836.1,cyp2x9
AL583836.1,si:dkey-286h2.3
AL583836.1,cyp2x12
AL583836.1,cyp2x10.2
AL583836.1,cyp2x10.2
AL583836.1,cyp2k16
AL583836.1,cyp2k8
AL583836.1,cyp2k6
AL583836.1,cyp2k22
AL583836.1,cyp2k6
AL583836.1,cyp2k21
AL583836.1,cyp2k19
AL583836.1,cyp2k20
AL583836.1,cyp2k18
AL583836.1,cyp2k17
FAM198A,fam198a
CYP2C18,cyp2x8
CYP2C18,cyp2x6
CYP2C18,cyp2x7
CYP2C18,cyp2x9
CYP2C18,si:dkey-286h2.3
CYP2C18,cyp2x12
CYP2C18,cyp2x10.2
CYP2C18,cyp2x10.2
CYP2C18,cyp2k16
CYP2C18,cyp2k8
CYP2C18,cyp2k6
CYP2C18,cyp2k22
CYP2C18,cyp2k6
CYP2C18,cyp2k21
CYP2C18,cyp2k19
CYP2C18,cyp2k20
CYP2C18,cyp2k18
CYP2C18,cyp2k17
LHX1,lmx1a
CYP2C19,cyp2x8
CYP2C19,cyp2x6
CYP2C19,cyp2x7
CYP2C19,cyp2x9
CYP2C19,si:dkey-286h2.3
CYP2C19,cyp2x12
CYP2C19,cyp2x10.2
CYP2C19,cyp2x10.2
CYP2C19,cyp2k16
CYP2C19,cyp2k8
CYP2C19,cyp2k6
CYP2C19,cyp2k22
CYP2C19,cyp2k6
CYP2C19,cyp2k21
CYP2C19,cyp2k19
CYP2C19,cyp2k20
CYP2C19,cyp2k18
CYP2C19,cyp2k17
CYP2C19,cyp2y3
CYP2C19,cyp2y3
ZNF662,znf574
JMJD4,jmjd4
KCNAB1,kcnab1b
KCNAB1,kcnab1a
ACKR2,ACKR2
CIART,ciarta
TBXT,tbxtb
SNAPC3,snapc3
MICALL2,micall2b
MICALL2,micall2a
SNAP47,snap47
FAM78B,fam78bb
FAM78B,fam78ba
CABCOCO1,cabcoco1
GIMAP5,BX005442.1
GIMAP5,CR388047.2
GIMAP5,BX004816.3
NPPA,nppa
DLC1,dlc1
GIMAP1-GIMAP5,BX005442.1
GIMAP1-GIMAP5,CR388047.2
GIMAP1-GIMAP5,BX004816.3
GIMAP1,si:dkey-110g7.8
GIMAP1,zgc:165583
GIMAP1,zgc:172090
GIMAP1,si:ch1073-322p19.1
GIMAP1,zgc:136870
GIMAP1,si:dkey-185m8.2
GIMAP1,CR392036.1
GIMAP1,zgc:158417
GIMAP1,zgc:113442
GIMAP1,si:dkey-23k10.5
GIMAP1,CR626941.1
GIMAP1,si:ch211-214j24.15
GIMAP1,FO704779.1
GIMAP1,CR753886.1
GIMAP1,si:dkeyp-69e1.8
GIMAP1,si:dkey-120c6.5
GIMAP1,si:ch211-229i14.2
GIMAP1,CR388047.1
PTGER2,ptger2a
PTGER2,ptger2b
ABCA13,abca5
HMGB2,hmgb2a
CTSH,ctsh
WNT9A,wnt9a
CCT3,cct3
SSH1,ssh1b
SSH1,ssh1a
CADM4,cadm4
WNT3A,wnt3a
MTHFR,mthfr
SIMC1,si:ch211-199b20.3
TNNT1,tnnt1
ARF1,arf2b
ARF1,arf2a
CD163L1,si:dkey-14d8.20
CD163L1,si:dkey-21h14.12
CD163L1,si:ch211-161n3.4
CD163L1,si:ch211-161n3.3
CD163L1,si:dkey-21h14.3
CD163L1,si:dkey-21h14.8
CD163L1,si:dkey-21h14.10
CD163L1,si:dkey-21h14.12
CD163L1,si:dkey-21h14.9
CD163L1,si:dkey-21h14.12
CD163L1,si:ch211-161n3.5
CD163L1,si:ch73-127m5.1
CD163L1,si:ch211-51a6.2
CD163L1,si:ch211-150o23.3
RF00004,RF00004
RF00096,RF00096
RF00096,RF00096
RF00096,RF00096
RF00096,RF00096
RF00096,RF00096
MIR129-1,BX927136.1
MIR129-1,dre-mir-129-1
MIR129-1,dre-mir-129-2
RNU6-1183P,RF00026
MIR27B,dre-mir-27d
MIR27B,dre-mir-27b
SNORD10,RF01290
MIR1-1,mir1-1
AC007325.2,prodha
AC007325.2,prodhb
SNORD7,RF00288
SNORD7,RF00288
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RNU6-358P,RF00026
RF00397,RF00397
SNORD74B,RF00284
RF00408,RF00408
SNORD59A,RF00273
SNORD59A,RF00273
RNU6-237P,RF00026
SNORA23,RF00319
SNORD30,RF00088
RF00425,RF00425
RNU6-669P,RF00026
RNU6-669P,RF00026
RNU6-669P,RF00026
RF00006,RF00006
RF00568,RF00568
OSGEPL1,osgepl1
EPHA4,epha4a
NUP35,nup35
STMN3,stmn3
MRTFA,mrtfab
MRTFA,mrtfaa
RAPGEF5,rapgef5b
RAPGEF5,rapgef5a
TCEANC2,tceanc2
ELK4,elk4
GABRD,gabrd
SCN3B,scn3b
FNBP1L,fnbp1l
EPM2A,epm2a
VIP,vip
VIP,vipb
PPP4R3C,ppp4r3b
WISP1,wisp1b
WISP1,wisp1a
LGALS7,lgals3b
LGALS7,si:dkey-95h12.2
IRAK4,irak4
MAMDC2,mamdc2a
LSM14A,lsm14aa
LSM14A,lsm14ab
MARCH2,march2
ASCC3,ascc3
UBE2K,ube2kb
UBE2K,ube2ka
TRIQK,triqk
METAP2,metap2b
LGI3,lgi3
GPR84,gpr84
ZBTB8B,zbtb8b
KPTN,kptn
FAM135A,fam135a
SGTA,sgta
HIF1A,hif1aa
HIF1A,hif1ab
TM6SF2,tm6sf2
TM6SF2,zgc:85843
DIRAS1,diras1a
DIRAS1,diras1b
TEK,tek
GNRH2,gnrh3
GNRH2,gnrh2
KIN,kin
AP4S1,ap4s1
MYBL1,mybl2a
MYBL1,mybl1
KL,kl
STOX1,stox1
ARSF,gnsb
ARSF,arsib
ARSF,sulf2a
GCG,gcga
GCG,gcgb
AC013717.1,ppm1ba
C7,c7b
C7,c7a
URAD,urahb
URAD,uraha
NR1I2,nr1i2
TRMT12,trmt12
ATP10B,atp10b
GPR107,gpr107
KCNK10,kcnk10b
KCNK10,kcnk10a
BIVM,bivm
FRMD4B,frmd4ba
FRMD4B,frmd4bb
HELB,helb
TMEM50A,tmem50a
AC026954.2,neurl4
GPR65,gpr65
DHX34,dhx34
NR2C1,nr2c1
ATF7IP2,atf7ip2
GLIS1,glis1b
SOX4,sox4b
SOX4,sox4a
SOX4,sox4a
DTX3,zgc:66440
TRAPPC6A,trappc6bl
CCDC9,ccdc9
SYT6,syt6a
SYT6,syt6b
C22orf23,si:dkey-43k4.3
VPS33B,vps33b
FAM91A1,fam91a1
CASK,caska
AP000350.4,slc2a11a
HADH,hadh
PTP4A1,ptp4a1
SP4,sp4
CSKMT,CSKMT
KCNK13,kcnk13a
KCNK13,kcnk13b
EFS,efs
CCNB1IP1,CCNB1IP1
LRIT2,lrit2
CYP2U1,cyp2u1
MBOAT1,mboat1
CDCA3,si:ch211-69g19.2
AP2S1,ap2s1
COMMD3,commd3
RUBCN,rubcn
PDK3,pdk3a
PDK3,pdk3b
PLP2,zgc:136605
PLP2,plp2
RCAN2,rcan2
TFEB,tfeb
FGF7,fgf7
HTR5A,htr5ab
HTR5A,htr5aa
AKAP10,akap10
CMTR2,cmtr2
SCMH1,scmh1
DRG2,drg2
TIMM50,timm50
DBI,dbi
F2RL2,CABZ01071020.1
F2RL2,f2rl2
CLDN15,cldn15lb
AC012651.1,ganc
PCNX4,pcnx4
ATAT1,atat1
KLK9,zgc:123217
KLK9,si:dkeyp-93a5.3
KLK9,si:ch73-182e20.4
KLK9,si:dkeyp-93a5.2
KLK9,zgc:100868
APOC2,apoc2
POLR1A,polr1a
BORCS8-MEF2B,mef2b
FANCF,fancf
SLC12A4,slc12a4
ECHDC2,echdc2
EIF2AK3,eif2ak3
OBSL1,obsl1a
OBSL1,obsl1b
ZNF384,si:ch211-154o6.2
ZNF384,znf384l
SMC6,si:dkey-119f1.1
EIF3G,eif3g
CHRNE,chrne
USP7,usp7
NFKB1,nfkb1
PPAN-P2RY11,ppan
ST3GAL4,st3gal4
NRXN3,nrxn3a
COA7,coa7
IRF2,irf2a
ST7L,st7l
RFC1,rfc1
CTTNBP2NL,cttnbp2nla
CTTNBP2NL,cttnbp2nlb
DCP2,dcp2
C1orf174,si:ch211-147a11.3
HOGA1,hoga1
FAM72D,FAM72B
INKA2,inka2
AC000093.1,sept5a
AC000093.1,sept5b
AC004922.1,arpc1a
WDR77,CABZ01068251.1
BPIFC,bpifcl
LRRC6,lrrc6
OPLAH,oplah
ENPP6,enpp6
EMILIN1,emilin1a
EMILIN1,emilin1b
GPNMB,gpnmb
TIMM44,timm44
PDGFRA,pdgfra
FUZ,fuz
ZHX1-C8orf76,zgc:101716
ST8SIA1,st8sia1
ME2,me2
SNAPC2,snapc2
SON,CABZ01113192.1
THUMPD1,thumpd1
ADCY5,adcy5
MCRS1,mcrs1
TGFB2,tgfb2
DNAJC25-GNG10,dnajc25
ANKS1A,anks1ab
ANKS1A,anks1aa
PSG7,si:dkey-250k15.10
PSG7,si:dkey-11o1.3
PSG7,cxcr3.1
PSG7,zgc:198329
PSG7,si:dkey-250k15.9
PSG7,si:dkey-11o1.2
PSG7,si:ch211-264f5.6
PSG7,si:dkey-250k15.7
AC093155.3,hs2st1a
AC093155.3,hs2st1b
HBZ,si:ch211-5k11.8
HBZ,hbaa1
HBZ,hbaa2
HBZ,hbae1.1
HBZ,hbae1.1
HBZ,hbae1.3
HBZ,hbae3
HBZ,hbae5
ZNF593,znf593
GCC2,FQ377903.3
RBM39,rbm39a
RER1,rer1
NGEF,ngef
SUPT3H,supt3h
CDK16,cdk16
FAM83H,fam83ha
FAM83H,fam83hb
TIGD6,si:rp71-1d10.8
TIGD6,CR354398.1
TIGD6,BX914205.2
TIGD6,CR352209.1
CCDC134,si:dkey-167k11.5
CCDC134,CCDC134
HAMP,hamp
PGLS,pgls
CPNE7,cpne7
SERPINE3,serpine3
ABHD12B,si:ch211-117n7.7
ABHD12B,si:ch211-117n7.6
ABHD12B,abhd12
CNDP2,cndp2
SRL,CABZ01072309.1
SRL,srl
KLC1,klc1a
TMEM238,tmem238a
C2CD4B,syt5a
C2CD4B,sytl2b
C2CD4B,syt14b
C2CD4B,CABZ01086835.1
C2CD4B,doc2d
C2CD4B,syt5b
C2CD4B,BX571884.1
P2RY2,p2ry2.1
P2RY2,p2ry2.3
P2RY2,p2ry2.2
EPS15,eps15
GPR89B,GPR89B
IPO4,ipo4
TBRG1,tbrg1
BIRC7,birc7
TM7SF3,tm7sf3
MECR,mecr
DSE,dse
USF2,usf2
SLC16A6,SLC16A6 (1 of many)
SLC16A6,slc16a6b
SLC16A6,slc16a6a
ADH5,adh8a
ADH5,adh8b
ADH5,zgc:63568
ADH5,zgc:77938
ZNF800,znf800a
ZNF800,znf800b
IGF2R,igf2r
CPEB4,cpeb4a
FBLN5,fbln5
DNM1L,dnm1l
FRMPD3,frmpd3
GRASP,grasp
SMIM8,smim8
C1QL4,c1ql4b
C1QL4,c1ql4a
MS4A5,si:dkey-7j14.6
MS4A5,tmem176l.3a
MS4A5,ms4a17a.9
MS4A5,ms4a17a.8
MS4A5,ms4a17a.7
MS4A5,ms4a17a.6
MS4A5,ms4a17a.4
MS4A5,ms4a17a.3
MS4A5,ms4a17a.3
MS4A5,ms4a17a.1
MS4A5,ms4a17a.5
MS4A5,ms4a17a.2
MS4A5,ms4a17a.10
MS4A5,ms4a17a.5
MS4A5,ms4a17a.10
MS4A5,ms4a17a.11
MS4A5,ms4a17a.17
MS4A5,ms4a17a.16
MS4A5,si:dkey-77f5.10
MS4A5,ms4a17c.2
MS4A5,si:dkey-174k12.3
MS4A5,si:dkey-238j22.1
MS4A5,ms4a17c.1
MS4A5,zgc:113425
C2CD4A,syt5a
C2CD4A,sytl2b
C2CD4A,syt14b
C2CD4A,CABZ01086835.1
C2CD4A,doc2d
C2CD4A,syt5b
C2CD4A,BX571884.1
KCNJ6,KCNJ6
CLCA1,clca5.1
CLCA1,clca1
CLCA1,clca1
CLCA1,si:ch211-116o3.3
HRASLS,hrasls
MAGED1,ndnl2
PAH,pah
AC017083.3,ppp3r1a
AC017083.3,ppp3r1b
NPLOC4,nploc4
CAB39L,cab39l
CDH1,si:dkey-30c15.12
AL353588.1,tmem151bb
AL353588.1,tmem151ba
TIAM2,tiam2b
TIAM2,tiam2a
CNOT8,cnot8
AAGAB,aagab
TMEM151B,tmem151bb
TMEM151B,tmem151ba
STX7,stx7l
DTL,dtl
ERG28,ERG28
SUZ12,suz12b
SUZ12,suz12a
SIRT2,sirt2
KATNAL1,katnal1
NDRG3,ndrg3a
NDRG3,ndrg3b
GMPR2,gmpr2
TDRD15,si:dkeyp-93d12.1
ANGPTL5,angptl5
CDADC1,cdadc1
CHPT1,chpt1
AC002310.5,si:ch211-148l7.4
AC002310.5,znf576.1
AC002310.5,zgc:66472
AC002310.5,si:dkey-89b17.4
AC002310.5,znf646
TMEM179B,zgc:110591
TMEM179B,tmem179b
EPHA3,epha3
AC068987.5,si:ch211-226m16.3
BVES,bves
PGR,pgr
TUBA1C,tuba1b
NRBP1,nrbp1
CHST14,chst14
DZIP3,zmp:0000000662
ELAVL4,elavl4
DERA,dera
SYK,syk
NCKAP1L,NCKAP1L
KCNH5,kcnh5b
KCNH5,kcnh5a
ZNF184,si:ch211-148l7.4
ZNF184,znf576.1
ZNF184,si:dkey-154p10.3
ZNF184,zgc:66472
ZNF184,si:dkey-89b17.4
ZNF184,znf646
SAG,sagb
SAG,saga
MAGEB4,ndnl2
UCP2,ucp2
GSTT4,gstt2
GSTT4,gstr
OSTC,ostc
IL1RAPL1,il1rapl1b
IL1RAPL1,il1rapl1a
ELK3,elk3
MED23,med23
ADM,adma
ADM,admb
CNNM1,CNNM1
SLC41A1,slc41a1
HNRNPL,hnrnpl
HNRNPL,hnrnpl2
LRRC23,lrrc23
EXOC6B,exoc6b
KRT19,si:ch211-156l18.7
KRT19,krt95
KRT19,krt93
KRT19,krt94
KCNMB3,si:ch211-38m6.7
CD3EAP,cd3eap
RCOR1,rcor1
MGAT4D,zgc:101663
ATP5F1C,atp5f1c
CACNA1C,cacna1c
FOSB,fosb
NIPA1,nipa1
BBS2,bbs2
MLC1,mlc1
FBXO5,fbxo5
E4F1,e4f1
PIK3CA,pik3ca
RF00006,RF00006
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RNU1-150P,RF00003
RF00322,RF00322
RF00322,RF00322
RF00407,RF00407
RNU7-93P,RF00066
RNU7-93P,RF00066
RNU7-93P,RF00066
RNU7-93P,RF00066
SNORA2C,RF00410
RF00154,RF00154
RF00045,RF00045
RF00045,RF00045
RF00045,RF00045
RF00045,RF00045
RF00072,RF00072
RF00072,RF00072
BCL7A,bcl7a
RUSC1,rusc1
CC2D1A,CC2D1A
CLK2,clk2b
CLK2,clk2a
AC069257.3,tctex1d2
P2RX4,p2rx4a
P2RX4,p2rx4b
PLA2G1B,pla2g1b
PFDN6,pfdn6
CHFR,chfr
B3GALT4,b3galt4
ZBTB39,zbtb39
SMYD3,smyd3
RPLP0,rplp0
PJA2,pja2
USF1,usf1l
USF1,usf1
P2RX2,p2rx2
NIPSNAP3B,nipsnap3a
LRRC41,si:ch1073-342h5.2
OPN3,opn3
SLC25A34,slc25a34
TMEM82,tmem82
MR1,mhc1zaa
MR1,mhc1zba
MR1,mhc1zka
MR1,mhc1zja
MR1,mhc1zfa
MR1,mhc1zea
MR1,mhc1zca
C1QTNF12,si:ch1073-184j22.1
CYP46A1,cyp46a1.3
CYP46A1,zgc:123299
CYP46A1,cyp46a1.4
CYP46A1,cyp46a1.1
CYP46A1,cyp46a1.2
SHE,she
TMOD4,tmod4
KCNK9,kcnk9
NID1,nid1a
NID1,nid1b
PRELID3B,prelid3b
PRKAR2B,PRKAR2B
MVB12B,mvb12ba
MVB12B,mvb12bb
WWOX,wwox
DENND6B,dennd6b
TBCE,tbce
CACNA2D3,cacna2d3
CACNA2D3,CACNA2D3 (1 of many)
MYO1E,myo1ea
NTPCR,ntpcr
DNAJA3,dnaja3b
DNAJA3,dnaja3a
SLC25A33,slc25a33
GSTM1,gstp2
RBM19,rbm19
SHROOM1,shroom1
NUMB,numb
TRAV30,nitr1b
TRAV30,nitr1k
TRAV30,nitr1f
TRAV30,nitr1b
TRAV30,CU179759.1
TRAV30,nitr1i
TRAV30,nitr1m
TRAV30,CU672228.1
TRAV30,nitr1b
TRAV30,nitr2b
TRAV30,nitr2a
TRAV30,nitr9
TRAV30,nitr13
TRAV30,nitr4a
TRAV30,nitr5
TRAV30,tradv22.0
TRAV30,tradv27.0
TRAV30,tradv18.0
TRAV30,tradv29.0
TRAV30,tradv41.0
TRAV30,tradv30.0.1
TRAV30,CU571384.1
TRAV30,tradv30.0.6
TRAV30,tradv31.0
TRAV30,BX901889.4
TRAV30,BX901889.2
TRAV30,BX901889.3
TRAV30,BX901889.1
TRAV30,BX901889.5
TRAV30,nitr3a
TRAV30,nitr3c
TRAV30,nitr12
GPATCH3,gpatch3
CFAP43,cfap43
GALNT5,CABZ01075242.1
RAB13,rab13
PIGH,pigh
IL17RB,il17ra1b
IL17RB,BX942819.1
IL17RB,il17ra1a
IL17RB,il17ra2
ATG9B,atg9b
BBS10,bbs10
LCN8,zgc:153704
LCN8,ptgdsb.1
LCN8,ptgdsb.2
SRF,srfb
SRF,srfa
GNAT2,gnat2
EXOSC5,exosc5
COG2,cog2
SPSB1,spsb1
HDGFL2,hdgfl2
SFR1,sfr1
DUSP22,dusp22b
RAB4A,rab4a
DTX1,CABZ01004876.1
ZNF134,CABZ01079241.1
ZNF134,zfx
ZNF154,CABZ01079241.1
ZNF154,zfx
OPN1MW,opn1lw2
OPN1MW,opn1lw1
DDX55,ddx55
NTRK1,ntrk1
CLDND1,cldnd1b
CLDND1,cldnd1a
IBA57,iba57
TIPARP,tiparp
TIPRL,tiprl
S100A13,s100v2
S100A13,s100v1
MAD2L1,mad2l1
S100A2,s100s
S100A2,s100a10a
S100A2,s100t
RNASET2,rnaset2
YEATS4,yeats4
S100A7L2,s100s
S100A7L2,s100a10a
S100A7L2,s100t
MGAT5,mgat5
ELOVL6,elovl6
CPA6,cpa6
ZNF365,znf365
NASP,nasp
AIMP2,aimp2
TERB2,terb2
SFT2D1,sft2d1
TMCO1,tmco1
TMEM116,si:ch211-157p22.10
LARP4B,larp4b
METTL3,mettl3
THEM4,them4
CCDC13,ccdc13
AC006059.2,ccdc13
C2CD4D,syt5a
C2CD4D,sytl2b
C2CD4D,syt14b
C2CD4D,doc2d
C2CD4D,syt5b
ABCA9,abca5
KRBOX1,si:ch211-89o9.6
OGFOD2,ogfod2
MIR101-1,dre-mir-101a
RNU6-510P,RF00026
RNU6-792P,RF00026
RNU6-792P,RF00026
RNU6-792P,RF00026
SNORA73B,RF00045
SNORA73B,RF00045
SNORA73B,RF00045
SNORA73B,RF00045
RF00092,RF00092
RF00092,RF00092
RF00092,RF00092
MIR193B,dre-mir-193b
SNORD54,RF01277
RNU4ATAC4P,RF00618
RNU4ATAC4P,RF00618
VTRNA1-3,RF00006
SNORD24,RF00069
SNORA84,RF01229
RF01233,RF01233
RF01233,RF01233
RF00413,RF00413
SNORD72,RF00577
RN7SKP255,rn7sk
SNORA55,RF00431
SNORA55,RF00431
RNA5-8SN4,RF00002
RNA5-8SN4,RF00002
RNA5-8SN4,RF00002
RNA5-8SN4,RF00002
MIR451A,dre-mir-451
SNORD22,RF00099
VTRNA1-1,RF00006
SNORD99,RF00608
RHOF,rhof
PUSL1,pusl1
BICDL1,bicdl1
NPL,npl
RGS8,rgs8
WASF1,wasf1
PLD5,si:ch211-194e18.2
PTGR2,ptgr2
NCSTN,CABZ01110881.1
KIAA1614,si:dkey-121a11.3
KIAA1614,si:ch211-13f8.1
ARHGEF1,arhgef1b
SLC44A2,zgc:63569
SLC44A2,slc44a2
FAXC,faxcb
FAXC,faxca
IGSF8,igsf8
RPS5,rps5
CFAP45,cfap45
KIFC3,kifc3
SLC15A4,slc15a4
HDLBP,hdlbpa
ZNF497,si:ch211-148l7.4
ZNF497,znf576.1
ZNF497,zgc:66472
ZNF497,si:dkey-89b17.4
ZNF497,znf646
FCER1A,zgc:154125
FCER1A,si:ch1073-66l23.1
NDUFA1,ndufa1
PCNX2,pcnx2
NDUFS5,ndufs5
ZNF318,znf318
CCNL1,ccnl1a
AK7,ak7b
AK7,ak7a
OVCH1,zgc:55888
OVCH1,CR759887.3
RFLNA,rflna
ZEB2,zeb2b
ZEB2,zeb2a
UXT,uxt
ELK1,elk1
CCDC97,ccdc97
DDX54,ddx54
FCRL4,zgc:154125
FCRL4,si:ch1073-66l23.1
GNAI3,gnai3
SRA1,sra1
MMAB,mmab
TMEM91,tmem91
DYNLT1,dynlt1
PALM,palm1a
PALM,palm1b
ANKRD46,ankrd46b
ANKRD46,ankrd46a
MYOC,myoc
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORD3D,RF01848
SNORA79,RF00600
RNU4ATAC3P,RF00618
RNU4ATAC3P,RF00618
RN7SKP71,rn7sk
SNORD35A,RF00211
SNORD35A,RF00211
SNORD35A,RF00211
SNORD35A,RF00211
AL592183.1,frg1
RNU4-11P,RF00015
THBS3,thbs3b
THBS3,thbs3a
WDR45B,wdr45b
UBR7,ubr7
AL110118.2,ubr7
TMEM251,tmem251
FEZ1,fez1
SLC6A13,SLC6A13
PIH1D1,pih1d1
IL20RA,il20ra
PKNOX2,pknox2
CCDC130,ccdc130
DEF8,def8
APOOL,apool
CCDC65,ccdc65
DND1,dnd1
ZMAT2,zmat2
C5,c5
CNST,cnstb
CNST,cnsta
DBN1,dbn1
LSM2,smx5
HNRNPU,hnrnpua
HNRNPU,hnrnpub
CLEC4A,CT030017.1
CLEC4A,si:dkey-61f9.1
CLEC4A,si:dkey-61f9.1
CLEC4A,CABZ01007816.1
CLEC4A,si:ch73-361h17.1
CLEC4A,si:ch211-283g2.3
CLEC4A,si:ch211-283g2.2
CLEC4A,BX640512.3
CLEC4A,si:ch211-170d8.5
WRB-SH3BGR,sh3bgr
FBXW2,fbxw2
RGS16,rgs8
SLC39A7,slc39a7
MAP1LC3C,zgc:92606
MAP1LC3C,map1lc3c
MAP1LC3C,map1lc3cl
BECN2,becn1
EXO1,exo1
KMO,kmo
ADAR,adar
PLK2,plk2b
PLK2,plk2a
DCAF8,dcaf8
RGS14,rgs18
RGS14,CU019662.1
RGS14,rgs14a
SYNGR3,syngr3b
SYNGR3,syngr3a
DCBLD2,dcbld2
NEGR1,negr1
LURAP1,lurap1
VPS72,vps72b
VPS72,vps72a
TNFAIP8L2,tnfaip8l2b
TNFAIP8L2,tnfaip8l2a
TMEM126B,tmem126a
ZCCHC10,zcchc10
LMX1B,lmx1ba
LMX1B,lmx1bb
PIK3CD,pik3cd
RNFT2,rnft2
CYTH1,cyth1a
CYTH1,cyth1b
TMEFF2,tmeff2b
TMEFF2,tmeff2a
MLLT11,mllt11
CYP27A1,zgc:136333
CYP27A1,cyp27a1.2
CYP27A1,cyp27a7
CYP27A1,cyp27a1.4
SPRYD4,spryd4
P2RY10,p2ry10
GSTO2,gstt2
GSTO2,gstr
SOD2,sod2
LRRC7,lrrc7
KBTBD2,kbtbd2
TSNAX,tsnax
HEATR4,si:dkey-13p1.3
TPM3,tpm3
RPL39,rpl39
LRG1,lgi1b
LRG1,lgi1a
LRG1,si:ch211-191d15.2
SOWAHD,sowahd
NANOG,nanog
LTC4S,ltc4s
FCRL2,zgc:154125
FCRL2,si:ch1073-66l23.1
IQCD,iqcd
UNC93A,unc93a
PIK3R4,pik3r4
PIGO,pigo
TEAD3,tead3b
TEAD3,tead3a
GAD1,gad1a
GAD1,gad1b
AGPAT2,agpat2
CYB561D1,cyb561d1
C1orf112,si:dkey-97o5.1
AOC1,aoc1
CPOX,cpox
CA1,ca2
CA1,cahz
TMED2,tmed2
COL6A6,si:ch211-62a1.3
COL6A6,col6a4a
FOXN4,foxn4
SBNO1,sbno1
CDC14C,cdc14b
GAPVD1,gapvd1
VLDLR,vldlr
PAN2,pan2
FANCG,fancg
HAGH,hagh
IGHV1-69D,ighv2-1
IGHV1-69D,ighv2-3
IGHV1-69D,ighv2-2
IGHV1-69D,si:ch211-180a12.2
SETD9,setd9
IGHV2-70D,ighv4-1
IGHV2-70D,ighv8-2
IGHV2-70D,ighv8-1
DEF6,def6a
DEF6,def6b
SPAG1,spag1a
SPAG1,spag1b
PNLIPRP3,lipib
PNLIPRP3,CABZ01090041.1
MAGEE1,ndnl2
RAB11FIP1,rab11fip1a
WSCD2,wscd2
SH2D1B,inppl1b
THOC3,thoc3
ADAMTS18,adamts18
PACRG,pacrg
TRUB1,trub1
LIN9,lin9
SDE2,sde2
NADSYN1,nadsyn1
SDHC,sdhc
SEMA4F,SEMA4F
ANHX,six4a
ANHX,six4b
ANHX,six7
DRD1,drd1b
DNAJB11,dnajb11
SCAMP1,scamp1
ADAM33,adam19a
ZP1,si:dkey-19b23.11
M1AP,m1ap
CDK5RAP3,cdk5rap3
LRAT,lrata
IGHV2-26,ighv4-1
IGHV2-26,ighv8-2
IGHV2-26,ighv8-1
SPP2,spp2
RTBDN,zgc:109949
DMC1,dmc1
ADH7,adh8a
ADH7,adh8b
ADH7,zgc:63568
ADH7,zgc:77938
WBP2NL,wbp2nl
CNGA3,cnga3a
CNGA3,cnga3b
RTRAF,rtraf
LMNA,lmna
OCM,pvalb8
OCM,pvalb9
OCM,pvalb2
OCM,pvalb1
OCM,pvalb4
OCM,pvalb3
OCM,pvalb5
MYO3B,myo3b
SUCO,suco
